timestamp,symbol,token_address,pair_address,dex,age_hours,gain_24h_pct,mcap_usd,liquidity_usd,vol_24h_usd,first_hour_max_gain_pct,deepest_dip_pct,top10_holder_pct,jup_price_impact_pct,rugcheck_score
2026-09-13 19:41:47,batonguy,BeXQ21cHNExQTbTbm6Fd2Mnsy4nAw3N3r7WNWTFfpump,CZ3RCuQfxB7WPG7j9wtyptDh3CSHnRQtAaHiM75hAjdQ,PUMPSWAP,4.6,1301.0,720846.0,73643.46,1449891.17,38.9,-55.2,0.0,-1.0,1
2026-09-13 19:41:47,BATONIUS,9GPG5ifxoBXQroVTHmGanxmFGxYDTFPZqKunGueKpump,8gyEQkyS7nVmUEhwBfDppe1dnCyMKgtQXE6ohZFVCCa7,PUMPSWAP,4.1,364.0,456868.0,59278.4,1778603.89,0.1,-35.2,0.0,-1.0,1
2026-09-13 19:41:47,TTNB,3v1PbHcWLTtQ6mEJdUwXWE1qMC5RRunwjEePtrc6pump,DdtmSDJdEa5hRfQLWJvtcJiSfMLkTYi1DeBfoxpe3yWg,PUMPSWAP,0.5,327.0,323447.0,47881.6,648511.45,291.0,-77.0,0.0,-1.0,1
2026-09-13 19:41:47,MIZO,5Zspimi8VD6LctJLtaSjLqaSUvmh3Rs849iPtGocpump,G2pNaeFEUaq8ArWbCYe1wv8vRfd2ZL8LjPN8mcJqGeop,PUMPSWAP,10.8,294.0,157236.0,37063.53,3253507.24,37.6,-63.7,0.0,-1.0,1
2026-09-13 19:41:47,TWINE,CNWxmoBSQZo2Sgp5KSAK5m9FwSqDbXQRP4CNMuoe78Gm,5x74XfDESP5j2vfr7nW76mqgQkKMUJUhGWXog4FaJs9X,PUMPSWAP,24.1,120.0,708878.0,87099.24,9924681.4,0.0,0.0,0.0,-1.0,1
2026-09-13 19:43:32,batonguy,BeXQ21cHNExQTbTbm6Fd2Mnsy4nAw3N3r7WNWTFfpump,CZ3RCuQfxB7WPG7j9wtyptDh3CSHnRQtAaHiM75hAjdQ,PUMPSWAP,4.7,1270.0,705052.0,72821.89,1457620.63,39.7,-55.2,8.4,-1.0,1
2026-09-13 19:43:32,BATONIUS,9GPG5ifxoBXQroVTHmGanxmFGxYDTFPZqKunGueKpump,8gyEQkyS7nVmUEhwBfDppe1dnCyMKgtQXE6ohZFVCCa7,PUMPSWAP,4.2,388.0,480313.0,60827.14,1782368.53,0.1,-35.2,8.1,-1.0,1
2026-09-13 19:43:32,MIZO,5Zspimi8VD6LctJLtaSjLqaSUvmh3Rs849iPtGocpump,G2pNaeFEUaq8ArWbCYe1wv8vRfd2ZL8LjPN8mcJqGeop,PUMPSWAP,10.8,277.0,150405.0,36214.17,3257160.95,32.4,-63.7,52.0,-1.0,1
2026-09-13 19:43:32,TTNB,3v1PbHcWLTtQ6mEJdUwXWE1qMC5RRunwjEePtrc6pump,DdtmSDJdEa5hRfQLWJvtcJiSfMLkTYi1DeBfoxpe3yWg,PUMPSWAP,0.6,245.0,260868.0,42913.08,699620.38,359.9,-80.5,10.7,-1.0,1
2026-09-13 19:43:32,TWINE,CNWxmoBSQZo2Sgp5KSAK5m9FwSqDbXQRP4CNMuoe78Gm,5x74XfDESP5j2vfr7nW76mqgQkKMUJUhGWXog4FaJs9X,PUMPSWAP,24.1,174.0,671725.0,84733.36,9695111.39,0.0,0.0,51.6,-1.0,1
2026-09-14 02:03:32,BATONIUS,9GPG5ifxoBXQroVTHmGanxmFGxYDTFPZqKunGueKpump,8gyEQkyS7nVmUEhwBfDppe1dnCyMKgtQXE6ohZFVCCa7,PUMPSWAP,10.5,326.0,419560.0,57614.48,2356020.83,5.3,-31.6,8.4,-1.0,1
2026-09-14 02:03:32,NINA,H22aquDouZNFyfykwnXmY5Y9z5sMQtLFy5tUKR99pump,FNFAKndFFyNzJ9o6VwVBtXXQHVUGVMAwRRoXCgB4Dk1y,PUMPSWAP,9.9,321.0,172690.0,41149.29,5666402.56,11.2,-58.4,33.9,-1.0,1
2026-09-14 02:03:32,batonguy,BeXQ21cHNExQTbTbm6Fd2Mnsy4nAw3N3r7WNWTFfpump,CZ3RCuQfxB7WPG7j9wtyptDh3CSHnRQtAaHiM75hAjdQ,PUMPSWAP,11.0,248.0,179333.0,37935.7,2887628.91,9.9,-21.1,13.4,-1.0,1
2026-09-14 02:03:32,MIZO,5Zspimi8VD6LctJLtaSjLqaSUvmh3Rs849iPtGocpump,G2pNaeFEUaq8ArWbCYe1wv8vRfd2ZL8LjPN8mcJqGeop,PUMPSWAP,17.2,183.0,113208.0,31415.33,3442629.92,19.2,-33.3,54.4,-1.0,1
2026-09-14 02:03:32,$Confess,B4VFfzzbxwJr2sXxG9Ec2F9F7fMEoKNikwQ3SqqEpump,B8FX7XKBGFP6byysbH1LFvr9cnHaQgM93ZVZ3jGux6pT,PUMPFUN,24.4,164.0,11418.67,0.0,8237.14,0.0,0.0,87.8,-1.0,1
2026-09-14 08:56:08,AI,HbsNbyKWaYAEVBYpEtq1hxHQfwDDe5q24xWuAZfKNED4,8XUmdzfswbWgc1psNiajMTGrmTrQ1WyNYmNxsZciGT4a,PUMPFUN,22.2,867.0,28528.59,0.0,91160.78,7.5,-14.6,47.6,-1.0,1
2026-09-14 08:56:08,bikecate,3nkVw4JwdDLGM23Wzqpy2ptAPV5YgMnokEBgijDBpump,3WbMNEXoXSGWpgXbAwWpGANVXGZSN5bQr1LNu76aFzSZ,PUMPSWAP,4.5,810.0,1080788.0,93361.33,2611889.2,41.4,-35.3,6.5,-1.0,1
2026-09-14 08:56:08,uncle,4JiyyzzVFpkXgmTnggFdjuibMZ42ovozoneZU4xVpump,9xkoikYUirL96mvqnKV9ggE87RLszXfQpSRhYfY8iZ3A,PUMPSWAP,2.5,674.0,282396.0,47377.92,360320.46,94.7,-51.8,19.2,-1.0,1
2026-09-14 08:56:08,MIZO,5Zspimi8VD6LctJLtaSjLqaSUvmh3Rs849iPtGocpump,G2pNaeFEUaq8ArWbCYe1wv8vRfd2ZL8LjPN8mcJqGeop,PUMPSWAP,24.0,534.0,274967.0,50679.81,3589597.29,41.8,-39.4,47.9,-1.0,1
2026-09-14 08:56:08,NINA,H22aquDouZNFyfykwnXmY5Y9z5sMQtLFy5tUKR99pump,FNFAKndFFyNzJ9o6VwVBtXXQHVUGVMAwRRoXCgB4Dk1y,PUMPSWAP,16.8,414.0,210804.0,46335.73,5860732.37,0.0,0.0,31.6,-1.0,1
2026-09-14 11:07:02,NINA,H22aquDouZNFyfykwnXmY5Y9z5sMQtLFy5tUKR99pump,FNFAKndFFyNzJ9o6VwVBtXXQHVUGVMAwRRoXCgB4Dk1y,PUMPSWAP,19.0,672.0,316919.0,57578.92,5992673.54,14.6,-21.2,27.3,-1.0,1
2026-09-14 11:07:02,TWINE,CNWxmoBSQZo2Sgp5KSAK5m9FwSqDbXQRP4CNMuoe78Gm,5x74XfDESP5j2vfr7nW76mqgQkKMUJUhGWXog4FaJs9X,PUMPSWAP,39.5,322.0,3109577.0,227788.84,6099336.02,94.1,-50.8,42.2,-1.0,1
2026-09-14 11:07:02,bikecate,3nkVw4JwdDLGM23Wzqpy2ptAPV5YgMnokEBgijDBpump,3WbMNEXoXSGWpgXbAwWpGANVXGZSN5bQr1LNu76aFzSZ,PUMPSWAP,6.7,300.0,475237.0,62382.34,3207394.05,1.2,-62.1,9.0,-1.0,1
2026-09-14 11:07:02,HACHIMI,CYSx8M2ZRKoRcfswcJnDjHYz139erQwwCpHRd7Zbpump,7QeLBqzME2dfmrsExCQvu2TMJzWqDDsbadVxsoeRBmTS,PUMPSWAP,11.4,104.0,86853.0,23885.21,186100.43,15.4,-19.3,23.8,-1.0,1
2026-09-14 12:25:48,NINA,H22aquDouZNFyfykwnXmY5Y9z5sMQtLFy5tUKR99pump,FNFAKndFFyNzJ9o6VwVBtXXQHVUGVMAwRRoXCgB4Dk1y,PUMPSWAP,20.3,851.0,390334.0,64167.25,6038677.42,32.2,-37.1,26.7,-1.0,1
2026-09-14 12:25:48,bikecate,3nkVw4JwdDLGM23Wzqpy2ptAPV5YgMnokEBgijDBpump,3WbMNEXoXSGWpgXbAwWpGANVXGZSN5bQr1LNu76aFzSZ,PUMPSWAP,8.0,468.0,674995.0,75181.92,3453967.08,42.2,-36.8,7.3,-1.0,1
2026-09-14 12:25:48,HACHIMI,CYSx8M2ZRKoRcfswcJnDjHYz139erQwwCpHRd7Zbpump,7QeLBqzME2dfmrsExCQvu2TMJzWqDDsbadVxsoeRBmTS,PUMPSWAP,12.7,229.0,139974.0,30861.35,218767.36,49.3,-34.2,19.2,-1.0,1
2026-09-14 17:09:09,bikecate,3nkVw4JwdDLGM23Wzqpy2ptAPV5YgMnokEBgijDBpump,3WbMNEXoXSGWpgXbAwWpGANVXGZSN5bQr1LNu76aFzSZ,PUMPSWAP,12.8,829.0,1103773.0,98884.14,4161280.24,51.1,-35.9,6.2,-1.0,1
2026-09-14 17:09:09,WHEEL TYSON,6XV1bfWhSZfmeZgfRzJHSZ51df31BNVzNE8Xxr2Kpump,49cjmtqcFj9d7G3fj32WawZvnuVV2iPPL9Geq72kp7RN,PUMPSWAP,0.9,502.0,444865.0,57624.95,993664.87,671.6,-87.0,7.6,-1.0,2701
2026-09-14 17:09:09,$Confess,B4VFfzzbxwJr2sXxG9Ec2F9F7fMEoKNikwQ3SqqEpump,B8FX7XKBGFP6byysbH1LFvr9cnHaQgM93ZVZ3jGux6pT,PUMPFUN,39.5,268.0,16923.74,0.0,16429.83,82.7,-45.5,80.7,-1.0,1
2026-09-14 17:09:09,$WISH,ATKCLK7co6bEjgMe37DrA3uv2oPsfr3JD4pnSo3xpump,G8Vy7aveAu8dSygnpMq1d52RitJwVF1HoC4z5bzUsJu1,PUMPSWAP,0.6,144.0,102948.0,26199.1,330972.17,205.0,-89.6,19.1,-1.0,1
2026-09-14 17:09:09,PUI,ED5sSiNyupMpgV9UwcsKRN9yMGiPKojQ3Vx5f6rYpump,DSBymV7dqBz51Q62APdPapM6dbTbJcP3WxVPTKz2W5Vi,PUMPFUN,47.7,105.0,35825.86,0.0,7915.13,0.0,0.0,91.2,-1.0,109327
2026-09-14 21:07:24,TOEROGAN,FbYYdLRX2sL5xzLGjdhfaWNhtpxqXBSoqvUY8o8W8eNF,6xRJbNNwpZxQ7kSgufpiJbKFvR2j3pGbRcHkKjnWphAC,RAYDIUM,18.1,1214.0,541500.0,64572.45,690901.78,103.4,-50.8,25.1,-1.0,101
2026-09-14 21:07:24,bikecate,3nkVw4JwdDLGM23Wzqpy2ptAPV5YgMnokEBgijDBpump,3WbMNEXoXSGWpgXbAwWpGANVXGZSN5bQr1LNu76aFzSZ,PUMPSWAP,16.7,783.0,1048807.0,99212.26,5452419.89,28.5,-22.2,6.3,-1.0,1
2026-09-14 21:07:24,USD,BsT8W5QonrJuVVre5ivab62cJsxYYYAoZqiPu3uHpump,32KCXte8mxXLgNf9nprZd1ME1t4qkhLhkSiycAnLYCJF,PUMPSWAP,1.0,424.0,441117.0,56804.06,648093.03,693.3,-87.4,8.6,-1.0,1
2026-09-14 21:07:24,XREV,ARdk9d5bUySaArXpMVK4NyDy3UkjrwbeLwzrdNpXREV,BQomuj1n1XjFpAf4TT6xoSgYWrRokGcviV46Cmx2rtGC,PUMPFUN,1.8,183.0,8516.33,0.0,34826.84,112.2,-56.8,78.8,-1.0,1
2026-09-15 02:11:17,GM,J7nDPL7dNLcXTt4eci1kBZHUAFdzgLaRQrTXdP1Apump,3s9TyLFv8kktBM6EezsQghqpke9PTNUga57Y1Lb8E7m8,PUMPFUN,1.0,493.0,17472.55,0.0,18304.6,499.2,-83.7,55.8,-1.0,1
2026-09-15 02:11:17,國語助理,3RXvQuQn4RMg4GUJK6gmDM47dN5vH5vjWShugWzYpump,9EuJwMT4dFt4ZHkLdj7wNdAjfx7BjybWRt4iKF6Jynzu,PUMPSWAP,0.7,460.0,236661.0,41067.19,643516.85,632.8,-92.5,58.6,-1.0,1
2026-09-15 02:11:17,MEWCATI,CkobbSiZC6oPt5LjtzX3t14AMUhPXjo6T8gnDDmupump,6dWSEpSb6j8ZZrJT6Hv2iSXBNaiJxbGRXv1de9HKi2pU,PUMPSWAP,3.4,441.0,289912.0,47519.51,1325596.99,30.1,-39.4,10.0,-1.0,1
2026-09-15 02:11:17,bikecate,3nkVw4JwdDLGM23Wzqpy2ptAPV5YgMnokEBgijDBpump,3WbMNEXoXSGWpgXbAwWpGANVXGZSN5bQr1LNu76aFzSZ,PUMPSWAP,21.8,288.0,460875.0,65910.25,6127838.13,29.7,-26.0,9.0,-1.0,1
2026-09-15 02:11:17,MEGANFOX,EU78kVtabwbYXXPeAZj2EsoUsra1Wvmwepd7986Jpump,D6xWdyP4i1U2fouL8Q6UHPybufxr2653MqStfA3Sq9iN,PUMPFUN,0.6,248.0,15003.6,0.0,68568.23,0.0,0.0,58.0,-1.0,1
2026-09-15 10:35:59,SCRIBE,6rHkNb7HCtkpvdnVJsBCZHH5dw3AndqEjfmbEGhooR7t,Cdh7YrCbKt9TuQtb6LYRdvKrJjN8x9NYqVGK1UZcN8RP,METEORA,0.6,1558.0,667350.0,69393.48,1017017.65,1826.3,-94.8,32.3,-1.0,101
2026-09-15 10:35:59,HUHCAT,A9AHYeqb7nQk7LZUraw7rBCzYRjy2DRvE6NqWfFHKRdH,BNpwtuYGve7G1v2NFaRQVCFvcU4CzjvwAmdUxEVQYvrd,PUMPSWAP,8.4,1499.0,635781.0,77112.09,5444931.76,12.0,-29.8,23.5,-1.0,1
2026-09-15 10:35:59,BCATE,J2sJYBVz4EYupcx1NRX13m8tNNYTpAhs16XZzfkQWaCS,HJyV9JiEtHmz2V6BsTc2YaNqYGpMKc6nmBeKuT56WfnW,PUMPFUN,20.6,834.0,28271.7,0.0,134570.48,5.4,-15.2,48.2,-1.0,1
2026-09-15 10:35:59,bruh,6tRotGypA5QJKwmfgGFe4yp36eNQ4Vz7m8MNNpBnpYmq,F6sNSqpYAxTs6gHdw1VrSBVphJJFFmFxk5RzEGF57c56,PUMPSWAP,1.7,429.0,210511.0,41626.04,2831674.23,44.2,-86.2,32.8,-1.0,1
2026-09-15 10:35:59,GRIMACE,25m18Zvzk7yKpf7unWZUjTykSqLWLW2Hu6SLD7LktxYg,B9XHbpfZS42rFctuXGDyaw2eT7uHq3C1U9N6WyQRmC5R,PUMPFUN,2.9,393.0,14815.63,0.0,15267.37,293.5,-76.1,89.8,-1.0,1
